"","var","coef","se","model"
"year19899","year1989",1.63285949921267,0.412807871266551,"imp18.csv"
"year19909","year1990",1.78114406292426,0.359436216937644,"imp18.csv"
"year19919","year1991",0.63851309422735,0.446320532108182,"imp18.csv"
"year19929","year1992",0.754689938687106,0.47164762196794,"imp18.csv"
"year19939","year1993",-0.105054571919151,0.604761105244067,"imp18.csv"
"year19949","year1994",-0.414851699734293,0.684229034262354,"imp18.csv"
"year19959","year1995",-0.155593466017464,0.686403696255617,"imp18.csv"
"year19969","year1996",-1.25498388089128,0.156960009096311,"imp18.csv"
"year19979","year1997",0.601349760892965,0.551711321882756,"imp18.csv"
"year19989","year1998",0.0327330443916182,0.578727226317453,"imp18.csv"
"year19999","year1999",1.17347678838666,0.434278690169649,"imp18.csv"
"year20009","year2000",1.16997139191671,0.383515197076195,"imp18.csv"
"year20019","year2001",0.409320480909144,0.546025703720154,"imp18.csv"
"year20029","year2002",0.192521719237971,0.587685541878175,"imp18.csv"
"year20039","year2003",0.468593178348065,0.465491715011959,"imp18.csv"
"year20049","year2004",0.261907146603372,0.497095260564092,"imp18.csv"
"year20059","year2005",1.07502187845186,0.394678958770459,"imp18.csv"
"year20069","year2006",0.518136908524926,0.512911472508844,"imp18.csv"
"year20079","year2007",1.16429290538053,0.386894059555818,"imp18.csv"
"year20089","year2008",0.279564019598136,0.517823378052729,"imp18.csv"
"year20099","year2009",1.04939291687539,0.445716162664722,"imp18.csv"
"year20109","year2010",0.558943908171096,0.487034917805737,"imp18.csv"
"year20119","year2011",1.17422267872211,0.381338067852842,"imp18.csv"
"year20129","year2012",0.759836873522794,0.451603992808677,"imp18.csv"
"year20139","year2013",0.781100789338339,0.413593208400135,"imp18.csv"
"year20149","year2014",1.05100406309259,0.43854551003434,"imp18.csv"
"year20159","year2015",1.10067922752075,0.39588967088073,"imp18.csv"
"year20169","year2016",0.397669002081173,0.502572685500909,"imp18.csv"
"year20179","year2017",1.19996822204405,0.407644474886234,"imp18.csv"
"year20189","year2018",0.254444448351096,0.498000293608878,"imp18.csv"
"year20199","year2019",1.25168929300024,0.366794189693066,"imp18.csv"
"(Intercept)10","(Intercept)",-26.8096198927434,4.24043371046348,"imp19.csv"
"gdppc.gap.ln_l10","gdppc.gap.ln_l",4.39674764018025,0.964922494475282,"imp19.csv"
"I(gdppc.gap.ln_l^2)10","I(gdppc.gap.ln_l^2)",-0.241132965606858,0.0554199976622607,"imp19.csv"
"growth.gap.5_l10","growth.gap.5_l",-0.773493164077269,1.49042205044799,"imp19.csv"
"pop_ln_l10","pop_ln_l",0.275969467244401,0.041879575907163,"imp19.csv"
"polity2_l10","polity2_l",-0.0185974247710917,0.012548997969185,"imp19.csv"
"I(polity2_l^2)10","I(polity2_l^2)",-0.0113562362715535,0.00231407432510854,"imp19.csv"
"Polity5_durable_ln_l10","Polity5_durable_ln_l",-0.0912144199099747,0.0548502986095524,"imp19.csv"
"BESS_plus_WB_Urbanization_l10","BESS_plus_WB_Urbanization_l",-0.00445681107129121,0.0048359473041219,"imp19.csv"
"VDEM_v2x_execorr_l10","VDEM_v2x_execorr_l",0.648877870139113,0.268969911343495,"imp19.csv"
"Mean_year_schooling_interpolated_l10","Mean_year_schooling_interpolated_l",0.0763100735742594,0.0311220178970578,"imp19.csv"
"oil.pc.ln_l10","oil.pc.ln_l",-0.0198079080866279,0.0157335157922724,"imp19.csv"
"sum.nvc.nonviol10","sum.nvc.nonviol",0.338902295113431,0.137281246868922,"imp19.csv"
"sum.nvc.nonviol_l10","sum.nvc.nonviol_l",0.658156360658151,0.141634082984942,"imp19.csv"
"cumsum.nvc.nonviol10","cumsum.nvc.nonviol",0.146511621774881,0.0453914766793156,"imp19.csv"
"year195110","year1951",1.08557492371495,0.689274949778137,"imp19.csv"
"year195210","year1952",0.99536865524953,0.691901564984785,"imp19.csv"
"year195310","year1953",-0.0846157101687123,0.0402052610032736,"imp19.csv"
"year195410","year1954",-0.123361860460098,0.0635011587529229,"imp19.csv"
"year195510","year1955",-0.124013784698773,0.0670273019358823,"imp19.csv"
"year195610","year1956",2.03776874024633,0.425905888424782,"imp19.csv"
"year195710","year1957",0.479265359303128,0.704058412654075,"imp19.csv"
"year195810","year1958",0.554870866073875,0.707061386480342,"imp19.csv"
"year195910","year1959",-0.410355058939101,0.0959338932817758,"imp19.csv"
"year196010","year1960",1.81251852856589,0.489166303542847,"imp19.csv"
"year196110","year1961",0.363918470949752,0.69845491759217,"imp19.csv"
"year196210","year1962",0.355899885227662,0.689659847278576,"imp19.csv"
"year196310","year1963",0.385878034233617,0.678309608714261,"imp19.csv"
"year196410","year1964",0.924536420273495,0.584845284976786,"imp19.csv"
"year196510","year1965",0.78532889202521,0.593302538898011,"imp19.csv"
"year196610","year1966",-0.751288160252336,0.120756916358868,"imp19.csv"
"year196710","year1967",-0.56260448561296,0.102831869784512,"imp19.csv"
"year196810","year1968",1.02244966121777,0.59953135895746,"imp19.csv"
"year196910","year1969",-0.644015135348928,0.100913170366336,"imp19.csv"
"year197010","year1970",0.966966974503784,0.596579138005987,"imp19.csv"
"year197110","year1971",-0.844725403640292,0.11728871002495,"imp19.csv"
"year197210","year1972",0.336466373105244,0.683227249188521,"imp19.csv"
"year197310","year1973",1.06585130178694,0.533544540211844,"imp19.csv"
"year197410","year1974",-0.845862308756242,0.134375306399626,"imp19.csv"
"year197510","year1975",0.32393973529536,0.710971997493899,"imp19.csv"
"year197610","year1976",0.837786067293117,0.593984050346464,"imp19.csv"
"year197710","year1977",1.70419505982232,0.448420019232935,"imp19.csv"
"year197810","year1978",-0.0786352601674631,0.688537374693831,"imp19.csv"
"year197910","year1979",0.932533650115546,0.543545082782514,"imp19.csv"
"year198010","year1980",0.667339853165208,0.578449971585239,"imp19.csv"
"year198110","year1981",0.0991000499656886,0.696317834236828,"imp19.csv"
"year198210","year1982",0.58955930192254,0.564594525506499,"imp19.csv"
"year198310","year1983",1.01362849767108,0.508164105956455,"imp19.csv"
"year198410","year1984",0.583021523946286,0.544673147648447,"imp19.csv"
"year198510","year1985",0.594577490165517,0.520842227241969,"imp19.csv"
"year198610","year1986",0.736396899336894,0.539248216533827,"imp19.csv"
"year198710","year1987",1.53090818884645,0.418665756622934,"imp19.csv"
"year198810","year1988",-0.230271814459782,0.670998194926473,"imp19.csv"
"year198910","year1989",1.63617102273312,0.421711372721293,"imp19.csv"
"year199010","year1990",1.78071072468202,0.367459769771758,"imp19.csv"
"year199110","year1991",0.681527886795618,0.448714476482773,"imp19.csv"
"year199210","year1992",0.739665416414078,0.476419292609403,"imp19.csv"
"year199310","year1993",-0.124029979088087,0.603816371274343,"imp19.csv"
"year199410","year1994",-0.450239786097505,0.686609819498174,"imp19.csv"
"year199510","year1995",-0.213666597412927,0.680467286977646,"imp19.csv"
"year199610","year1996",-1.29358883654129,0.162864474464713,"imp19.csv"
"year199710","year1997",0.556406070159134,0.559875936001694,"imp19.csv"
"year199810","year1998",0.0159069845288906,0.580025000947389,"imp19.csv"
"year199910","year1999",1.13205132229792,0.441636077438093,"imp19.csv"
"year200010","year2000",1.12267806325086,0.392127255810686,"imp19.csv"
"year200110","year2001",0.369943264731054,0.552096295103292,"imp19.csv"
"year200210","year2002",0.132051109426454,0.588635886489198,"imp19.csv"
"year200310","year2003",0.4274013692404,0.468554264476267,"imp19.csv"
"year200410","year2004",0.207022027281071,0.508266282255274,"imp19.csv"
"year200510","year2005",1.02963212218524,0.400345483300975,"imp19.csv"
"year200610","year2006",0.470257457888357,0.518948446280959,"imp19.csv"
"year200710","year2007",1.11403803010367,0.390204546749964,"imp19.csv"
"year200810","year2008",0.237471735929522,0.5223710525054,"imp19.csv"
"year200910","year2009",0.981435376305645,0.450494204734577,"imp19.csv"
"year201010","year2010",0.498406817744781,0.493231912040114,"imp19.csv"
"year201110","year2011",1.12189620362378,0.391499020031884,"imp19.csv"
"year201210","year2012",0.688090690330371,0.462373786043042,"imp19.csv"
"year201310","year2013",0.737532243829969,0.418176668155891,"imp19.csv"
"year201410","year2014",0.978104344806239,0.447992371093939,"imp19.csv"
"year201510","year2015",1.02636079674013,0.397935062333491,"imp19.csv"
"year201610","year2016",0.339758223393761,0.509878719011731,"imp19.csv"
"year201710","year2017",1.16106076687571,0.41344260116329,"imp19.csv"
"year201810","year2018",0.195732328986223,0.507914244705864,"imp19.csv"
"year201910","year2019",1.18627022375334,0.373653620269186,"imp19.csv"
"(Intercept)11","(Intercept)",-27.2485951392869,4.24845774846222,"imp2.csv"
"gdppc.gap.ln_l11","gdppc.gap.ln_l",4.50321628202481,0.961139111475178,"imp2.csv"
"I(gdppc.gap.ln_l^2)11","I(gdppc.gap.ln_l^2)",-0.24670581343734,0.0549834950693066,"imp2.csv"
"growth.gap.5_l11","growth.gap.5_l",-0.584420600862503,1.50582680687925,"imp2.csv"
"pop_ln_l11","pop_ln_l",0.280532348220625,0.0424271881135294,"imp2.csv"
"polity2_l11","polity2_l",-0.0178081037342519,0.0122510245980101,"imp2.csv"
"I(polity2_l^2)11","I(polity2_l^2)",-0.00986716053747692,0.00221119881558469,"imp2.csv"
"Polity5_durable_ln_l11","Polity5_durable_ln_l",-0.140699300925514,0.0548540087270902,"imp2.csv"
"BESS_plus_WB_Urbanization_l11","BESS_plus_WB_Urbanization_l",-0.004800031234411,0.00478301139602593,"imp2.csv"
"VDEM_v2x_execorr_l11","VDEM_v2x_execorr_l",0.597364357212591,0.267135139724317,"imp2.csv"
"Mean_year_schooling_interpolated_l11","Mean_year_schooling_interpolated_l",0.0749128231551133,0.0310326110429372,"imp2.csv"
"oil.pc.ln_l11","oil.pc.ln_l",-0.022136251577033,0.0152955465977905,"imp2.csv"
"sum.nvc.nonviol11","sum.nvc.nonviol",0.34178785750025,0.137845184850321,"imp2.csv"
"sum.nvc.nonviol_l11","sum.nvc.nonviol_l",0.662025419153017,0.140019101699144,"imp2.csv"
"cumsum.nvc.nonviol11","cumsum.nvc.nonviol",0.141908326310391,0.0460678278797996,"imp2.csv"
"year195111","year1951",1.0793527164003,0.686616924994679,"imp2.csv"
"year195211","year1952",1.0039536834675,0.692215909747016,"imp2.csv"
"year195311","year1953",-0.0645936253254966,0.0485604421200142,"imp2.csv"
"year195411","year1954",-0.124256139120166,0.0657207794304097,"imp2.csv"
"year195511","year1955",-0.117408705838482,0.0720733627421089,"imp2.csv"
"year195611","year1956",2.01133553963344,0.423600679279974,"imp2.csv"
"year195711","year1957",0.449616248012073,0.711043865817277,"imp2.csv"
"year195811","year1958",0.555552340952502,0.706717647480214,"imp2.csv"
"year195911","year1959",-0.406057678712533,0.100135678159415,"imp2.csv"
"year196011","year1960",1.72523338159937,0.48967407081441,"imp2.csv"
"year196111","year1961",0.370509032102833,0.694657602397212,"imp2.csv"
"year196211","year1962",0.264846439559202,0.692393575082297,"imp2.csv"
"year196311","year1963",0.399699363967313,0.678802678679734,"imp2.csv"
"year196411","year1964",0.88842468022355,0.583187444869787,"imp2.csv"
"year196511","year1965",0.740263818596221,0.594818731411738,"imp2.csv"
"year196611","year1966",-0.757996709962633,0.122440475445198,"imp2.csv"
"year196711","year1967",-0.612024308797012,0.108575327242056,"imp2.csv"
"year196811","year1968",1.03602554953435,0.604064553003581,"imp2.csv"
"year196911","year1969",-0.665813174497657,0.110558589433025,"imp2.csv"
"year197011","year1970",0.961287612172956,0.604284899385798,"imp2.csv"
"year197111","year1971",-0.817514372624005,0.122909581814333,"imp2.csv"
"year197211","year1972",0.295858705540348,0.687006114723115,"imp2.csv"
"year197311","year1973",1.02430985218695,0.541910703965323,"imp2.csv"
"year197411","year1974",-0.856024443956758,0.137535890646445,"imp2.csv"
"year197511","year1975",0.29478613975767,0.710840127941016,"imp2.csv"
"year197611","year1976",0.828065112099378,0.599357181312019,"imp2.csv"
"year197711","year1977",1.72588564900946,0.444729826440846,"imp2.csv"
"year197811","year1978",-0.0755343831300859,0.688399815526053,"imp2.csv"
"year197911","year1979",0.909695298284565,0.545272424953941,"imp2.csv"
"year198011","year1980",0.65251010973656,0.580345831018053,"imp2.csv"
"year198111","year1981",0.118180572161208,0.695286290476648,"imp2.csv"
"year198211","year1982",0.565109980094327,0.570305529279588,"imp2.csv"
"year198311","year1983",1.02362294432397,0.508503397694828,"imp2.csv"
"year198411","year1984",0.576298187498968,0.545327191730475,"imp2.csv"
"year198511","year1985",0.602407158358222,0.5169541453196,"imp2.csv"
"year198611","year1986",0.758326955562518,0.546077724019983,"imp2.csv"
"year198711","year1987",1.54918019096474,0.410998847517008,"imp2.csv"
"year198811","year1988",-0.22024393533078,0.675646855232117,"imp2.csv"
"year198911","year1989",1.63633857303193,0.419469103407355,"imp2.csv"
"year199011","year1990",1.79993939410529,0.362887902383444,"imp2.csv"
"year199111","year1991",0.662674504989747,0.449803864623858,"imp2.csv"
"year199211","year1992",0.736613375669825,0.475161654766134,"imp2.csv"
"year199311","year1993",-0.134638415266987,0.605655273343355,"imp2.csv"
"year199411","year1994",-0.451638654770018,0.684732349268252,"imp2.csv"
"year199511","year1995",-0.20775941314569,0.686043818580141,"imp2.csv"
"year199611","year1996",-1.29646254145483,0.164568088949046,"imp2.csv"
"year199711","year1997",0.568620284114977,0.556247665541453,"imp2.csv"
"year199811","year1998",0.00427541001450898,0.581501756505332,"imp2.csv"
"year199911","year1999",1.11954346510967,0.44251433179186,"imp2.csv"
"year200011","year2000",1.13931987474663,0.387587254356899,"imp2.csv"
"year200111","year2001",0.36424665312228,0.550497986980477,"imp2.csv"
"year200211","year2002",0.125496960146641,0.585468386999133,"imp2.csv"
"year200311","year2003",0.436520665288693,0.467405055024888,"imp2.csv"
"year200411","year2004",0.239409763265738,0.498439739805894,"imp2.csv"
"year200511","year2005",1.021153597357,0.391642492776723,"imp2.csv"
"year200611","year2006",0.48344046740311,0.513527886570165,"imp2.csv"
"year200711","year2007",1.11079973517823,0.386766868603125,"imp2.csv"
"year200811","year2008",0.252934694457173,0.51550028673103,"imp2.csv"
"year200911","year2009",0.997919912160059,0.451447033800312,"imp2.csv"
"year201011","year2010",0.524909203062062,0.489039963978061,"imp2.csv"
"year201111","year2011",1.14878180640129,0.388681752163484,"imp2.csv"
"year201211","year2012",0.716381113642049,0.458812597516719,"imp2.csv"
"year201311","year2013",0.748943287592453,0.420320095517612,"imp2.csv"
"year201411","year2014",1.0133616765776,0.443746842614253,"imp2.csv"
"year201511","year2015",1.04837031801671,0.401923975897535,"imp2.csv"
"year201611","year2016",0.363899203182674,0.505191783833701,"imp2.csv"
"year201711","year2017",1.15582073742292,0.41395389101759,"imp2.csv"
"year201811","year2018",0.23557476176347,0.501114509504487,"imp2.csv"
"year201911","year2019",1.2290730353341,0.37307377156406,"imp2.csv"
"(Intercept)12","(Intercept)",-27.5577353912445,4.25434130503414,"imp20.csv"
"gdppc.gap.ln_l12","gdppc.gap.ln_l",4.5555438353485,0.961186854074041,"imp20.csv"
"I(gdppc.gap.ln_l^2)12","I(gdppc.gap.ln_l^2)",-0.248388575716756,0.0548280441215607,"imp20.csv"
"growth.gap.5_l12","growth.gap.5_l",-0.48145293735849,1.458659212014,"imp20.csv"
"pop_ln_l12","pop_ln_l",0.272505667960616,0.0420539498410138,"imp20.csv"
"polity2_l12","polity2_l",-0.0172993889154297,0.0125554030495104,"imp20.csv"
"I(polity2_l^2)12","I(polity2_l^2)",-0.00832985904941909,0.00218597298334266,"imp20.csv"
"Polity5_durable_ln_l12","Polity5_durable_ln_l",-0.124867581457028,0.0539404892455157,"imp20.csv"
"BESS_plus_WB_Urbanization_l12","BESS_plus_WB_Urbanization_l",-0.00552667625782587,0.00482779053641371,"imp20.csv"
"VDEM_v2x_execorr_l12","VDEM_v2x_execorr_l",0.704840957893696,0.270579294743212,"imp20.csv"
"Mean_year_schooling_interpolated_l12","Mean_year_schooling_interpolated_l",0.0656784055665412,0.0319690684359305,"imp20.csv"
"oil.pc.ln_l12","oil.pc.ln_l",-0.0236887013952895,0.0163578037449327,"imp20.csv"
"sum.nvc.nonviol12","sum.nvc.nonviol",0.336503923053209,0.139153528741629,"imp20.csv"
"sum.nvc.nonviol_l12","sum.nvc.nonviol_l",0.664756354871772,0.140538053936093,"imp20.csv"
"cumsum.nvc.nonviol12","cumsum.nvc.nonviol",0.146200037823615,0.0455540189867398,"imp20.csv"
"year195112","year1951",1.02975219337159,0.680278887663846,"imp20.csv"
"year195212","year1952",0.963577291436689,0.686475510529463,"imp20.csv"
"year195312","year1953",-0.101942445293855,0.0415172232277249,"imp20.csv"
"year195412","year1954",-0.120628046981096,0.0552138244659929,"imp20.csv"
"year195512","year1955",-0.142660637974232,0.082654544786199,"imp20.csv"
"year195612","year1956",2.03565301043989,0.419579734356305,"imp20.csv"
"year195712","year1957",0.409745668085343,0.703312624683132,"imp20.csv"
"year195812","year1958",0.549157441771535,0.70538322836671,"imp20.csv"
"year195912","year1959",-0.430764074986754,0.0961942861861722,"imp20.csv"
"year196012","year1960",1.76131336870284,0.479745567977253,"imp20.csv"
"year196112","year1961",0.330923650698677,0.6941199453404,"imp20.csv"
"year196212","year1962",0.33022013119201,0.68813893075831,"imp20.csv"
"year196312","year1963",0.389870337147879,0.681217872605539,"imp20.csv"
"year196412","year1964",0.899010192246258,0.583222109433389,"imp20.csv"
"year196512","year1965",0.736007491500613,0.591241488952773,"imp20.csv"
"year196612","year1966",-0.771281721345548,0.115621682266327,"imp20.csv"
"year196712","year1967",-0.606341037827356,0.0997471291026926,"imp20.csv"
"year196812","year1968",0.969360823547794,0.600915184813439,"imp20.csv"
"year196912","year1969",-0.677365917314611,0.0938095976025158,"imp20.csv"
"year197012","year1970",0.910840468746977,0.601730933059046,"imp20.csv"
"year197112","year1971",-0.85570140233458,0.112220185901427,"imp20.csv"
"year197212","year1972",0.254694437115829,0.69003633538451,"imp20.csv"
"year197312","year1973",1.00213004140525,0.534861722036986,"imp20.csv"
"year197412","year1974",-0.838349671100258,0.130218102376306,"imp20.csv"
"year197512","year1975",0.249611370420973,0.69516791399916,"imp20.csv"
"year197612","year1976",0.783729132411834,0.597957425551023,"imp20.csv"
"year197712","year1977",1.70678576732892,0.441425761371602,"imp20.csv"
"year197812","year1978",-0.120891997838295,0.684577080711042,"imp20.csv"
"year197912","year1979",0.907193310853827,0.533466487966548,"imp20.csv"
"year198012","year1980",0.646793232859769,0.583080921701224,"imp20.csv"
"year198112","year1981",0.0967735428596591,0.694498559708248,"imp20.csv"
"year198212","year1982",0.541474717907319,0.555310553917489,"imp20.csv"
"year198312","year1983",0.991911955238968,0.507318209866476,"imp20.csv"
"year198412","year1984",0.565806517087401,0.543859096136126,"imp20.csv"
"year198512","year1985",0.569116396407347,0.518248427591091,"imp20.csv"
"year198612","year1986",0.726969631949886,0.522628209389106,"imp20.csv"
"year198712","year1987",1.53145589185634,0.41584042342587,"imp20.csv"
"year198812","year1988",-0.219614123896648,0.661618349035253,"imp20.csv"
"year198912","year1989",1.60610518721285,0.42437533635832,"imp20.csv"
"year199012","year1990",1.75099145278206,0.35765201528296,"imp20.csv"
"year199112","year1991",0.645550940914018,0.453777199914683,"imp20.csv"
"year199212","year1992",0.751955621424212,0.474631041317083,"imp20.csv"
"year199312","year1993",-0.121727998482736,0.6047636350744,"imp20.csv"
"year199412","year1994",-0.43691157954842,0.687348827066899,"imp20.csv"
"year199512","year1995",-0.197719068145736,0.657912286470182,"imp20.csv"
"year199612","year1996",-1.30146708953337,0.161260514249424,"imp20.csv"
"year199712","year1997",0.558258930488737,0.554946692629894,"imp20.csv"
"year199812","year1998",0.00197259470664092,0.579070800788975,"imp20.csv"
"year199912","year1999",1.12804487676997,0.441700237079402,"imp20.csv"
"year200012","year2000",1.12865541970877,0.39073720533557,"imp20.csv"
"year200112","year2001",0.367736443855401,0.556245314809891,"imp20.csv"
"year200212","year2002",0.134977850618983,0.591749585130511,"imp20.csv"
"year200312","year2003",0.432339389790456,0.467337596071712,"imp20.csv"
"year200412","year2004",0.226844480447703,0.505876326820514,"imp20.csv"
"year200512","year2005",1.04365807637379,0.392818569584792,"imp20.csv"
"year200612","year2006",0.467160037426282,0.51336274692564,"imp20.csv"
"year200712","year2007",1.0903415228904,0.389112735329311,"imp20.csv"
"year200812","year2008",0.257097245957622,0.518664044645595,"imp20.csv"
"year200912","year2009",0.988520203749993,0.451789970668467,"imp20.csv"
"year201012","year2010",0.508786740929821,0.490368774361891,"imp20.csv"
"year201112","year2011",1.15424280820578,0.393052707790461,"imp20.csv"
"year201212","year2012",0.709149699508769,0.458292074649716,"imp20.csv"
"year201312","year2013",0.755165259134257,0.419560461568223,"imp20.csv"
"year201412","year2014",1.00488050180549,0.444781166096176,"imp20.csv"
"year201512","year2015",1.05177023991941,0.398187644861589,"imp20.csv"
"year201612","year2016",0.364877462356954,0.499152016179675,"imp20.csv"
"year201712","year2017",1.16423156038538,0.409814987163969,"imp20.csv"
"year201812","year2018",0.227817116425962,0.49847405056609,"imp20.csv"
"year201912","year2019",1.21312561150098,0.36826575877119,"imp20.csv"
"(Intercept)13","(Intercept)",-26.9189645601378,4.26858418043815,"imp21.csv"
"gdppc.gap.ln_l13","gdppc.gap.ln_l",4.47594389593681,0.966018871352133,"imp21.csv"
"I(gdppc.gap.ln_l^2)13","I(gdppc.gap.ln_l^2)",-0.247058555458714,0.0552442512618772,"imp21.csv"
"growth.gap.5_l13","growth.gap.5_l",-0.741823770156185,1.49124393165392,"imp21.csv"
"pop_ln_l13","pop_ln_l",0.266938368481519,0.0412266936874582,"imp21.csv"
"polity2_l13","polity2_l",-0.0217738945554651,0.0123464178937741,"imp21.csv"
"I(polity2_l^2)13","I(polity2_l^2)",-0.00954171267957987,0.0022238979722655,"imp21.csv"
"Polity5_durable_ln_l13","Polity5_durable_ln_l",-0.124269249525131,0.0549253064111997,"imp21.csv"
"BESS_plus_WB_Urbanization_l13","BESS_plus_WB_Urbanization_l",-0.00509205449958266,0.00479098633359136,"imp21.csv"
"VDEM_v2x_execorr_l13","VDEM_v2x_execorr_l",0.547666112250087,0.268495223325424,"imp21.csv"
"Mean_year_schooling_interpolated_l13","Mean_year_schooling_interpolated_l",0.0794488993373511,0.0307186136139497,"imp21.csv"
"oil.pc.ln_l13","oil.pc.ln_l",-0.0137342887630559,0.014551014423235,"imp21.csv"
"sum.nvc.nonviol13","sum.nvc.nonviol",0.350855961960743,0.138302007176355,"imp21.csv"
"sum.nvc.nonviol_l13","sum.nvc.nonviol_l",0.660390619388997,0.140899054195699,"imp21.csv"
"cumsum.nvc.nonviol13","cumsum.nvc.nonviol",0.14690155614367,0.0452246316784043,"imp21.csv"
"year195113","year1951",1.04074109596606,0.680628296624753,"imp21.csv"
"year195213","year1952",0.990943720222768,0.68827818928535,"imp21.csv"
"year195313","year1953",-0.0933306890283612,0.0450552128484351,"imp21.csv"
"year195413","year1954",-0.111343276149518,0.0543829800597834,"imp21.csv"
"year195513","year1955",-0.122226776122794,0.0669167169731222,"imp21.csv"
"year195613","year1956",1.99342879651966,0.421207859080885,"imp21.csv"
"year195713","year1957",0.455945653052379,0.705873419926602,"imp21.csv"
"year195813","year1958",0.550502000687219,0.702223986784714,"imp21.csv"
"year195913","year1959",-0.453036164550511,0.0984888422316137,"imp21.csv"
"year196013","year1960",1.73864177405582,0.4857840147351,"imp21.csv"
"year196113","year1961",0.337518174873693,0.699689516470151,"imp21.csv"
"year196213","year1962",0.321279600363358,0.690227658168924,"imp21.csv"
"year196313","year1963",0.340560936905231,0.682258529587019,"imp21.csv"
"year196413","year1964",0.887181173200857,0.58479446807118,"imp21.csv"
"year196513","year1965",0.749840203962669,0.592749181673834,"imp21.csv"
"year196613","year1966",-0.792923498543013,0.128427409420442,"imp21.csv"
"year196713","year1967",-0.580793090397165,0.106360748858669,"imp21.csv"
"year196813","year1968",0.982947972963934,0.599624271824897,"imp21.csv"
"year196913","year1969",-0.673224013312551,0.101666336220792,"imp21.csv"
"year197013","year1970",0.927255841716505,0.599972109395401,"imp21.csv"
"year197113","year1971",-0.842469490317947,0.116253630684678,"imp21.csv"
"year197213","year1972",0.292197036152866,0.683292482721805,"imp21.csv"
"year197313","year1973",1.03540769908404,0.537757973682934,"imp21.csv"
"year197413","year1974",-0.862827462254649,0.143805190358813,"imp21.csv"
"year197513","year1975",0.283786518682998,0.715183772916345,"imp21.csv"
"year197613","year1976",0.832101761215735,0.596281654782883,"imp21.csv"
"year197713","year1977",1.69716506938828,0.438602302628631,"imp21.csv"
"year197813","year1978",-0.0959576813515882,0.683977064189581,"imp21.csv"
"year197913","year1979",0.908905566320489,0.545400676690426,"imp21.csv"
"year198013","year1980",0.664471547554351,0.579448631579428,"imp21.csv"
"year198113","year1981",0.0760605079783183,0.697385957394197,"imp21.csv"
"year198213","year1982",0.549763733524378,0.565558106456396,"imp21.csv"
"year198313","year1983",1.01440234548742,0.50548793288019,"imp21.csv"
"year198413","year1984",0.601719421090908,0.541667276086393,"imp21.csv"
"year198513","year1985",0.557478372464213,0.517802137352971,"imp21.csv"
"year198613","year1986",0.728742052590017,0.538131952602765,"imp21.csv"
"year198713","year1987",1.54922982323719,0.413745758201497,"imp21.csv"
"year198813","year1988",-0.180398510800201,0.672054940258137,"imp21.csv"
"year198913","year1989",1.63824502422258,0.414698837166918,"imp21.csv"
"year199013","year1990",1.75968057454515,0.360226066040117,"imp21.csv"
"year199113","year1991",0.68207319832987,0.443821278280877,"imp21.csv"
"year199213","year1992",0.763918888290195,0.470180427264024,"imp21.csv"
"year199313","year1993",-0.128925510614514,0.604802784141634,"imp21.csv"
"year199413","year1994",-0.460783099508811,0.687353513103507,"imp21.csv"
"year199513","year1995",-0.196294579006095,0.680234652256111,"imp21.csv"
"year199613","year1996",-1.2900502075404,0.159072324100838,"imp21.csv"
"year199713","year1997",0.554328211909735,0.555894104330948,"imp21.csv"
"year199813","year1998",0.0123968143594425,0.580499572346138,"imp21.csv"
"year199913","year1999",1.13120677917547,0.437787168924185,"imp21.csv"
"year200013","year2000",1.13389584076366,0.391334640277449,"imp21.csv"
"year200113","year2001",0.35547264704542,0.553228581764823,"imp21.csv"
"year200213","year2002",0.132257496527645,0.57988002973625,"imp21.csv"
"year200313","year2003",0.43532001228328,0.469426741503762,"imp21.csv"
"year200413","year2004",0.235376367434327,0.504786082602182,"imp21.csv"
"year200513","year2005",1.04795801153717,0.391539956168569,"imp21.csv"
"year200613","year2006",0.456903281534749,0.512912001008919,"imp21.csv"
"year200713","year2007",1.10683517823309,0.387510083113727,"imp21.csv"
"year200813","year2008",0.268311444359254,0.521349287132444,"imp21.csv"
"year200913","year2009",1.00302678287171,0.445199435102844,"imp21.csv"
"year201013","year2010",0.513830357366882,0.488915110707803,"imp21.csv"
"year201113","year2011",1.1396884835407,0.393583704827801,"imp21.csv"
"year201213","year2012",0.730196882248359,0.458571728523587,"imp21.csv"
"year201313","year2013",0.751803332586816,0.413654610158742,"imp21.csv"
"year201413","year2014",1.00173311596122,0.44585693992589,"imp21.csv"
"year201513","year2015",1.06841087552343,0.403737938018916,"imp21.csv"
"year201613","year2016",0.350755250464916,0.507706123427828,"imp21.csv"
"year201713","year2017",1.18281106807349,0.408117100570924,"imp21.csv"
"year201813","year2018",0.231879721692194,0.504932259929457,"imp21.csv"
"year201913","year2019",1.20343742927214,0.368266483475841,"imp21.csv"
"(Intercept)14","(Intercept)",-26.8148992586146,4.26301921233814,"imp22.csv"
"gdppc.gap.ln_l14","gdppc.gap.ln_l",4.42793044935245,0.964328002783502,"imp22.csv"
"I(gdppc.gap.ln_l^2)14","I(gdppc.gap.ln_l^2)",-0.242339060497477,0.055274604280995,"imp22.csv"
"growth.gap.5_l14","growth.gap.5_l",-0.887595190367555,1.50762838340293,"imp22.csv"
"pop_ln_l14","pop_ln_l",0.262328544052284,0.042566371567946,"imp22.csv"
