"","iso3c","year","region","NVC_1.3_NONVIOL","NVC_1.3_VIOL","unarmed.rev.q","armed.rev.q","sum.nvc.nonviol","sum.rev.q.nonviol","sum.nvc.viol","sum.rev.q.viol","sum.nvc.nonviol_l","sum.rev.q.nonviol_l","sum.nvc.viol_l","sum.rev.q.viol_l","cumsum.nvc.nonviol","cumsum.unarmed.rev.q","cumsum.nvc.viol","cumsum.armed.rev.q","polity2_l","gdppc.gap.ln_l","BESS_plus_WB_Urbanization_l","WPP_15_24_share_15plus_l","Mean_year_schooling_interpolated_l","Polity5_durable_ln_l","VDEM_v2x_execorr_l","pop_ln_l","v2xeg_eqdr_l","oil.pc.ln_l","discrimpop_l","polity2_l.sq","growth.gap.5_l"
"8420","SLV",1952,"Latin America and the Caribbean","0",0,0,0,"0","0","1","1","0","0","0","0",0,0,1,1,-6,7.90691548867859,33.68882,0.332898242139143,1.4417699884191,0.693147180559945,0.931,7.71072052554417,0.096,7.67977286391189,0.1,36,0.0603046247727304
"8421","SLV",1951,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,1,1,-6,7.91278922069068,33.41493,0.330424155753388,1.40955166465554,0,0.931,7.68818436243628,0.096,8.5000826835193,0.1,36,0.072741301975679
"8422","SLV",1950,"Latin America and the Caribbean","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,1,1,-3,7.93630269320196,33.14104,0.333462524099784,1.49846755342947,0,0.931,7.94968841395115,0.071,-7.28875420006959,0.1,41,0.0889314439193653
"8423","SOM",2019,"Sub-Saharan Africa","0",0,0,0,"0","1","0","0","0","0","0","1",0,0,4,2,5,6.55535689181067,44.971,0.377972514745232,1.61657427669588,1.94591014905531,0.824,9.6428428862119,0.041,1.49091615253931,0,25,0.00315418723859917
"8424","SOM",2018,"Sub-Saharan Africa","0",0,0,0,"0","0","0","1","1","1","1","1",0,0,4,2,5,6.55250788703459,44.391,0.37731210333612,1.56426428011544,1.79175946922805,0.843,9.60671232908087,0.05,-2.6180615427443,0,25,0.00345332320418628
"8425","SOM",2017,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","0","0","1",0,0,4,2,5,6.54965074223381,43.816,0.37365581931673,1.51383812945613,1.6094379124341,0.879,9.56751448131114,0.039,-2.30258509299405,0,25,0.00375462290158506
"8426","SOM",2016,"Sub-Saharan Africa","0",0,0,0,"1","0","0","1","1","1","1","1",0,0,4,2,5,6.54678541076052,43.245,0.36862472864131,1.46545710939395,1.38629436111989,0.885,9.52980497381089,0.039,-2.30258509299405,0,25,0.00318155660692785
"8427","SOM",2015,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","1","0","0",0,0,4,2,5,6.5424719605068,42.679,0.364778387109568,1.41885138949723,1.09861228866811,0.885,9.4962134341551,0.039,-2.30258509299405,0,25,0.00173662451469223
"8428","SOM",2014,"Sub-Saharan Africa","0",0,0,0,"1","1","0","0","0","0","1","1",0,0,4,2,5,6.53958595561767,42.117,0.362459278978005,1.37447881956177,0.693147180559945,0.885,9.46129245684086,0.039,-2.30258509299405,0,25,0.00115942353686513
"8429","SOM",2013,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","1","1","1","1",0,0,4,2,5,6.53524127101366,41.558,0.360877108059229,1.33248081586144,0,0.915,9.42869861192946,0.054,-2.30258509299405,0,25,0.000290486616063035
"8430","SOM",2012,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","1","1","1",0,0,4,2,8,6.53087762772588,41,0.359553948280533,1.29315832625183,0,0.919,9.41057040217784,0.046,-2.30258509299405,0,41,-0.000582242041491732
"8431","SOM",2011,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","1","0","0",0,0,4,2,-8,6.53087762772588,39.31,0.358348310075381,1.25636598999685,0,0.919,9.39488025812384,0.041,-2.30258509299405,0,1,-0.000872728657554767
"8432","SOM",2010,"Sub-Saharan Africa","0",0,0,0,"1","1","0","0","1","0","0","1",0,0,4,2,6,6.53378883793334,37.645,0.357128451752385,1.22197802258019,0,0.919,9.36990809594775,0.041,-2.30258509299405,0,49,0.000582242041491732
"8433","SOM",2009,"Sub-Saharan Africa","0",0,0,0,"1","0","0","1","0","0","1","1",0,0,4,2,1,6.53378883793334,36.011,0.355873051115476,1.18957733364861,0,0.919,9.34529682996255,0.041,-2.30258509299405,0,27,0.00145879567251068
"8434","SOM",2008,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","1","1","0","1",0,0,4,2,-6,6.53378883793334,34.404,0.355855546397526,1.15905713054075,0,0.917,9.31632897034876,0.041,-2.30258509299405,0,0,0.00263354207492945
"8435","SOM",2007,"Sub-Saharan Africa","0",0,0,0,"1","1","0","1","0","0","1","1",0,0,4,2,-1,6.53378883793334,37.1,0.358463105572731,1.13058030493571,0,0.921,9.28590905534307,0.04,-2.30258509299405,0,34,0.00411174540420731
"8436","SOM",2006,"Sub-Saharan Africa","0",1,0,1,"0","0","1","1","1","1","1","1",0,0,3,1,3,6.53524127101366,36.311,0.361950898769957,1.10382268047839,0,0.923,9.25601062666649,0.04,-2.30258509299405,0,34,0.00440223202027035
"8437","SOM",2005,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","0","0","0","0",0,0,3,1,-3,6.53087762772588,35.531,0.363969410783226,1.07856599692792,0,0.932,9.22200749562363,0.04,-2.30258509299405,0,1,0.00293691033658412
"8438","SOM",2004,"Sub-Saharan Africa","0",0,0,0,"0","0","0","0","0","0","1","1",0,0,3,1,-1,6.52649485957079,34.756,0.364360305418469,1.05474655852457,0,0.932,9.18587148560723,0.04,-2.30258509299405,0,17,0.00117474640241877
"8439","SOM",2003,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","1","0","1","1",0,0,3,1,1,6.5206211275587,33.99,0.363672255914362,1.03228357683914,0,0.932,9.14964538830941,0.04,-2.30258509299405,0,38,-0.00175954214070586
"8440","SOM",2002,"Sub-Saharan Africa","0",0,0,0,"1","0","1","1","1","1","0","0",0,0,3,1,-3,6.51323011091231,33.617,0.362332699379519,1.01107040530148,0,0.932,9.11280989914451,0.04,-2.30258509299405,0,34,-0.0143122562946818
"8441","SOM",2001,"Sub-Saharan Africa","0",0,0,0,"1","1","0","0","1","1","1","1",0,0,3,1,5,6.51323011091231,33.247,0.36061405151854,0.990927497836569,0,0.942,9.07354250737899,0.04,-2.30258509299405,0,15,-0.0109695600999338
"8442","SOM",2000,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","0","0","1","1",0,0,3,1,1,6.51619307604296,32.878,0.358583739593633,0.971717382632726,0,0.949,9.0341375375624,0.047,-2.30258509299405,0,15,-0.0126116271934274
"8443","SOM",1999,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","0","0","1","0",0,0,3,1,-4,6.5206211275587,32.511,0.356500932669062,0.95336073217268,0,0.949,8.99427942966725,0.047,-2.30258509299405,0,26,-0.0592229506072544
"8444","SOM",1998,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","1","0","1","1",0,0,3,1,-6,6.52941883826223,32.147,0.354573511193791,0.935436657732214,0,0.949,8.95342194199741,0.047,-2.30258509299405,0,27,-0.0565852511830506
"8445","SOM",1997,"Sub-Saharan Africa","0",0,0,0,"1","0","1","1","0","0","1","0",0,0,3,1,-3,6.58479139238572,31.785,0.352804570257281,0.917377302847935,0,0.949,8.91897820293464,0.047,-2.30258509299405,0,94,-0.0705045377675932
"8446","SOM",1996,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","0","0","0","0",0,0,3,1,-5,6.56807791141198,31.425,0.351241240126278,0.898943662329693,0,0.949,8.88335320947816,0.047,-2.30258509299405,0,24,-0.0757796161446885
"8447","SOM",1995,"Sub-Saharan Africa","0",0,0,0,"0","0","0","0","0","0","1","0",0,0,3,1,-1,6.5792512120101,31.067,0.349815051523277,0.880170944154767,0,0.949,8.84791011222028,0.047,-2.30258509299405,0,35,-0.0777315979583566
"8448","SOM",1994,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","1","0","1","1",0,0,3,1,-10,6.81673588059497,30.711,0.348548777078278,0.8613403738678,0,0.949,8.79796076371412,0.047,-2.30258509299405,0,24,-0.0328539720253524
"8449","SOM",1993,"Sub-Saharan Africa","0",1,0,0,"1","0","1","1","1","0","1","0",0,0,2,1,-2,6.81234509417748,30.359,0.346508191876121,0.842459402119584,0,0.949,8.76844073968295,0.047,-2.30258509299405,0,61,-0.0372329096146245
"8450","SOM",1992,"Sub-Saharan Africa","0",0,0,0,"1","0","1","0","1","1","1","1",0,0,2,1,-2,6.93731408122368,30.007,0.343589950234161,0.823443149927556,0,0.702,8.81473175368459,0.131,-2.30258509299405,0,47,0.00531265865234918
"8451","SOM",1991,"Sub-Saharan Africa","0",1,0,0,"1","1","1","1","1","0","1","1",0,0,1,1,-7,6.94697599213542,29.658,0.342073896857163,0.803996220901445,3.09104245335832,0.627,8.85353620540285,0.292,-2.30258509299405,0,49,0.00251575644137212
"8452","SOM",1990,"Sub-Saharan Africa","0",0,0,0,"1","0","1","1","1","1","1","1",0,0,1,1,-7,6.96790920180188,29.312,0.342040170993018,0.784095094359334,3.04452243772342,0.627,8.8587066994483,0.316,-2.30258509299405,0,49,0.0265449231309166
"8453","SOM",1989,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","0","0","0","1",0,0,1,1,-7,6.98100574072173,28.969,0.342157199700491,0.763891997323313,2.99573227355399,0.627,8.8763296433569,0.316,-2.30258509299405,0,49,0.038406799545912
"8454","SOM",1988,"Sub-Saharan Africa","0",0,0,0,"0","0","0","1","0","0","1","0",0,0,1,1,-7,6.9985096422506,28.627,0.342403621983318,0.74338692979338,2.94443897916644,0.627,8.87598645014113,0.316,-2.30258509299405,0,49,0.0195557956410857
"8455","SOM",1987,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","0","0","1","1",0,0,1,1,-7,6.91075078796194,28.333,0.3428352500401,0.722748334913939,2.89037175789616,0.627,8.84051925161988,0.316,-2.30258509299405,0,49,0.00710374013707185
"8456","SOM",1986,"Sub-Saharan Africa","0",0,0,1,"0","0","1","1","0","0","0","0",0,0,1,0,-7,6.93439720992856,28.067,0.343311798222223,0.702038885806367,2.83321334405622,0.627,8.79945615699604,0.316,-2.30258509299405,0,49,0.0185563466901932
"8457","SOM",1985,"Sub-Saharan Africa","0",0,0,0,"0","0","0","0","1","0","1","0",0,0,1,0,-7,6.8351845861473,27.804,0.343891729414466,0.681362307217,2.77258872223978,0.627,8.75920081207181,0.316,-2.30258509299405,0,49,-0.00883424366262755
"8458","SOM",1984,"Sub-Saharan Africa","0",0,0,0,"1","0","1","0","0","0","1","0",0,0,1,0,-7,6.78897174299217,27.541,0.344566517697586,0.660812389691116,2.70805020110221,0.627,8.72298922079521,0.316,-2.30258509299405,0,49,-0.0449887463636715
"8459","SOM",1983,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","1","0","1","0",0,0,1,0,-7,6.90073066404517,27.28,0.345325693835794,0.640423756841226,2.63905732961526,0.627,8.69144981387946,0.316,-2.30258509299405,0,49,-0.032634659485379
"8460","SOM",1982,"Sub-Saharan Africa","0",1,0,0,"1","0","1","0","0","0","0","1",0,0,0,0,-7,6.87523208727658,27.021,0.346221527587657,0.620534901959245,2.56494935746154,0.627,8.68861186048541,0.316,-2.30258509299405,0,49,-0.0341088979205869
"8461","SOM",1981,"Sub-Saharan Africa","0",0,0,0,"0","0","0","1","0","0","1","1",0,0,0,0,-7,6.84161547647759,26.763,0.347184529402433,0.601101121140416,2.484906649788,0.627,8.68138870965331,0.316,-2.30258509299405,0,49,-0.063224001554463
"8462","SOM",1980,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","0","0","1","0",0,0,0,0,-7,6.87935580446044,26.507,0.348179724663789,0.582219711118624,2.39789527279837,0.627,8.59578493926419,0.31,-3.0736912331422,0,49,-0.0406385529789722
"8463","SOM",1979,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","0","0","0","1",0,0,0,0,-7,7.01391547481053,26.252,0.349294395923422,0.564138004281966,2.30258509299405,0.627,8.47171516605421,0.31,-8.21875036299168,0,49,-0.0187019998600354
"8464","SOM",1978,"Sub-Saharan Africa","0",0,0,0,"0","0","0","1","0","0","1","1",0,0,0,0,-7,7.06390396147207,25.999,0.35062802336218,0.546727878655036,2.19722457733622,0.538,8.40054813301805,0.31,4.61576929341912,0,49,-0.0366353246227376
"8465","SOM",1977,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","0","0","1","0",0,0,0,0,-7,7.04577657687951,25.748,0.352096986570052,0.530005550360149,2.07944154167984,0.538,8.37419518864111,0.31,-2.62106548636523,0,49,-0.0131471079233291
"8466","SOM",1976,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","0","0","1","1",0,0,0,0,-7,7.15773548424991,25.498,0.353644761264609,0.514129090067074,1.94591014905531,0.538,8.34955281673684,0.31,6.35503872816689,0,49,0.0117067481393629
"8467","SOM",1975,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","0","0","1","1",0,0,0,0,-7,7.0825485693553,25.03,0.35391795612681,0.498852626299637,1.79175946922805,0.538,8.3250207940198,0.31,0.483670173422772,0,49,0.0089285211816236
"8468","SOM",1974,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","0","0","1","0",0,0,0,0,-7,7.1074254741107,24.427,0.352288551881145,0.484020279755948,1.6094379124341,0.538,8.29961810737038,0.31,3.66288699761619,0,49,-0.017101749421019
"8469","SOM",1973,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","1","0","1","1",0,0,0,0,-7,7.24708058458576,23.835,0.349970926772093,0.469425623581681,1.38629436111989,0.538,8.27339287563453,0.31,-7.62916068330708,0,49,0.00977940149676257
"8470","SOM",1972,"Sub-Saharan Africa","0",0,0,0,"1","0","1","1","0","0","0","1",0,0,0,0,-7,7.11151211649616,23.251,0.347132750062896,0.455200139849656,1.09861228866811,0.538,8.24758388489977,0.31,-4.89623080824848,0,49,-0.0103320548700971
"8471","SOM",1971,"Sub-Saharan Africa","0",0,0,0,"0","0","0","1","0","0","0","0",0,0,0,0,-7,7.09920174355309,22.678,0.343519589915041,0.441378159989997,0.693147180559945,0.538,8.22174154719342,0.31,-0.509016489918797,0,49,0.00929613886415375
"8472","SOM",1970,"Sub-Saharan Africa","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,-7,7.03790596344718,22.115,0.339216330892665,1.08228389962938,0,0.523,8.19568528855978,0.381,-1.75303528345,0,49,-0.0208261222519242
"8473","SOM",1969,"Sub-Saharan Africa","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,7,7.1929342212158,21.563,0.334388709660127,3.07919660506003,2.19722457733622,0.523,8.16973846745157,0.331,-5.78345710546286,0,49,-0.0168627010831369
"8474","SOM",1968,"Sub-Saharan Africa","0",0,0,0,"0","0","0","0","0","0","1","0",0,0,0,0,7,7.19818357710194,21.02,0.329204718596854,3.20947585589929,2.07944154167984,0.523,8.14374957878512,0.324,0.276432959074897,0,49,-0.0123272066522485
"8475","SOM",1967,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","0","0","1","0",0,0,0,0,7,7.16317239084664,20.487,0.323814903966891,1.75228869066035,1.94591014905531,0.523,8.11780905665533,0.324,-4.20161537990422,0,49,-0.014777327055619
"8476","SOM",1966,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","0","0","0","1",0,0,0,0,7,7.05272104923232,19.964,0.318331222923469,2.86545147139146,1.79175946922805,0.523,8.09180906023817,0.324,-2.08012242955849,0,49,-0.0314717157876929
"8477","SOM",1965,"Sub-Saharan Africa","0",0,0,0,"0","0","0","1","0","0","1","0",0,0,0,0,7,7.1420365747068,19.453,0.314252925408158,1.19972331469558,1.6094379124341,0.523,8.06576461277322,0.324,-1.91889510083509,0,49,-0.0556995725000729
"8478","SOM",1964,"Sub-Saharan Africa","0",0,0,0,"0","0","1","0","1","0","1","1",0,0,0,0,7,7.27724772663148,18.92,0.31265716680637,1.18948976270808,1.38629436111989,0.523,8.03985714558751,0.324,-1.36231055940766,0,49,0.00963707996580676
"8479","SOM",1963,"Sub-Saharan Africa","0",0,0,0,"1","0","1","1","0","0","0","0",0,0,0,0,7,7.25981961036319,18.372,0.312229846714577,4.21082427257121,1.09861228866811,0.523,8.01394793063066,0.324,-3.21581115411905,0,49,0.0500046829235713
"8480","SOM",1962,"Sub-Saharan Africa","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,7,7.23705902612474,17.835,0.312036482818693,1.18069314476585,0.693147180559945,0.523,7.98808902834171,0.324,-2.22377568249254,0,49,0.0461334127591014
"8481","SOM",1961,"Sub-Saharan Africa","0",0,0,0,"0","0","0","0","0","0","1","1",0,0,0,0,7,7.21007962817079,17.312,0.311877172417914,1.43385074044652,0,0.385,7.96232232849818,0.332,-4.0101085127696,0,49,0.0366887430460058
"8482","SOM",1960,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","1","0","1","0",0,0,0,0,9,7.22054686566909,13.4508437172384,0.311648558605905,2.1688276673641,0.435606458564233,0.51355200698737,7.69280916350271,0.31630875226117,2.81251829968644,0.064682115851258,48,0.00380419346841427
"8483","SRB",2019,"Southern Europe","0",0,0,0,"1","1","0","0","0","0","0","0",1,0,0,1,8,9.77047031342632,56.092,0.124767857921571,11.26613522,2.56494935746154,0.591,8.91379486844828,0.8,-0.299196276478509,0.004,64,0.0250341516228534
"8484","SRB",2018,"Southern Europe","0",0,0,0,"0","0","0","0","0","0","0","0",1,0,0,1,8,9.72100598294081,55.942,0.125265025099878,11.16240025,2.484906649788,0.593,8.91796463482734,0.806,8.64295090772343,0.004,64,0.0218149328810121
"8485","SRB",2017,"Southern Europe","1",0,0,1,"0","0","0","0","1","1","0","0",0,0,0,0,8,9.69486308732112,55.81,0.12578775196972,11.13010025,2.39789527279837,0.595,8.92176296549915,0.826,7.45643242899266,0.004,64,0.016198562374257
"8486","SRB",2016,"Southern Europe","0",0,0,0,"1","1","0","0","1","1","0","0",0,0,0,0,8,9.65681945617496,55.696,0.127177015478016,11.01756954,2.30258509299405,0.537,8.92525439342126,0.826,7.46592602334483,0.004,64,0.01419843992206
"8487","SRB",2015,"Southern Europe","0",0,0,0,"1","1","0","0","1","1","0","0",0,0,0,0,8,9.6339727840398,55.583,0.12968421039614,10.7205801,2.19722457733622,0.537,8.9285025220723,0.826,7.2816309879149,0.004,64,0.0118812103944094
"8488","SRB",2014,"Southern Europe","0",0,0,0,"1","1","0","0","0","0","0","0",0,0,0,0,8,9.64529955531205,55.469,0.133474295889952,10.56494045,2.07944154167984,0.537,8.93150908220158,0.826,7.30136046880172,0.004,64,0.00940944689505834
"8489","SRB",2013,"Southern Europe","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,8,9.61193131853575,55.356,0.136845328249386,10.56832504,1.94591014905531,0.517,8.93476465432167,0.821,7.2138655787927,0.004,64,0.0146013765574715
"8490","SRB",2012,"Southern Europe","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,8,9.61387027544984,55.215,0.138867551035108,10.57170963,1.79175946922805,0.524,8.93865217947431,0.821,7.29892651470359,0.004,64,0.0282792869736493
"8491","SRB",2011,"Southern Europe","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,8,9.58582725656466,54.993,0.140755205870383,10.37370968,1.6094379124341,0.524,8.94295080680978,0.821,7.40780721442921,0.004,64,0.272118386492599
"8492","SRB",2010,"Southern Europe","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,8,9.57456673206775,54.772,0.143171142974119,10.3045702,1.38629436111989,0.488,8.94742043815307,0.82,7.18318383277883,0.004,64,0.269866281593216
"8493","SRB",2009,"Southern Europe","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,8,9.59825232083676,54.55,0.145751525076635,10.23721027,1.09861228866811,0.488,8.95193149464107,0.82,7.11786189758495,0.014,64,0.274656968384435
"8494","SRB",2008,"Southern Europe","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,8,9.53892443574839,54.328,0.148253047701716,9.81357193,0.693147180559945,0.488,8.95650227620934,0.82,7.11055578660153,0.014,64,0.262791391366761
"8495","SRB",2007,"Southern Europe","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,8,9.47247384058159,54.105,0.150492443667086,9.389933586,0,0.488,8.96121103321881,0.82,7.10584822763518,0.014,64,0.252687514961304
"8496","SRB",2006,"Southern Europe","0",0,0,0,"0","0","0","0","0","0","0","0",0,0,0,0,4,8.22523532410167,50.4946243870633,0.150288051872041,9.68219193003621,2.39789527279837,0.68,9.02554196716362,0.292,7.00718151718789,0.0213396044423039,16,0.00642232051792
"8497","SSD",2019,"Sub-Saharan Africa","0",0,0,0,"0","1","0","0","0","0","0","1",0,0,1,1,5,7.59186171488993,19.615,0.33019336791087,5.726140022,0,0.925,9.24911189772144,0.019,8.98117732730924,0.04,11,-0.0379388488690813
"8498","SSD",2018,"Sub-Saharan Africa","0",0,0,0,"0","0","0","1","1","1","1","1",0,0,1,1,-7,7.63336964967958,19.346,0.321741901088523,5.726140022,0,0.878,9.27408722044863,0.019,8.97613074184348,0.04,26,-0.00973037222945816
"8499","SSD",2017,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","0","0","1",0,0,1,1,7,7.53689712956617,19.092,0.318986747242469,5.726140022,0,0.948,9.31164211193644,0.018,8.86724514771065,0.04,17,-0.158214145747864
"8500","SSD",2016,"Sub-Saharan Africa","0",0,0,0,"1","0","0","1","1","1","1","1",0,0,1,1,4,7.66622192566273,18.852,0.319042592446844,5.726140022,0,0.924,9.32315995449807,0.018,8.93070173089161,0.04,35,-0.153249828547022
"8501","SSD",2015,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","1","0","0",0,0,1,1,-6,7.79564653633459,18.626,0.321677253738685,5.726140022,0,0.924,9.32485447047469,0.018,8.97925907494998,0.04,36,-0.00787414922313227
"8502","SSD",2014,"Sub-Saharan Africa","0",0,0,0,"1","1","0","0","0","0","1","1",0,0,1,1,1,7.78155595923534,18.415,0.32477555914351,5.726140022,0,0.924,9.31524357308165,0.019,8.54564011361228,0.04,11,0.0495401458086104
"8503","SSD",2013,"Sub-Saharan Africa","0",0,0,1,"0","0","1","1","1","1","1","1",0,0,1,0,0,7.68202151082687,18.217,0.325902211141941,5.726140022,0.693147180559945,0.799,9.27814896247916,0.025,7.41836603966671,0.04,0,-0.0459273830345857
"8504","SSD",2012,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","1","1","1",0,0,1,0,0,8.32796785830549,18.032,0.327094846664211,5.726140022,0,0.799,9.23435470580703,0.026,5.90905504191826,0.04,0,0.0416969553262178
"8505","SSD",2011,"Sub-Saharan Africa","0",1,0,0,"1","1","1","1","1","1","1","1",0,0,0,0,5,8.53564681420978,14.3477577676971,0.336909041368303,5.24290008250774,0.717147283541832,0.792693410592314,8.85978442988241,0.0386491413639194,-2.27070651969618,0.0566724848128769,10,0.0284427228599613
"8506","STP",2019,"Sub-Saharan Africa","0",0,0,0,"0","1","0","0","0","0","0","1",0,0,0,0,5,8.29229810706322,72.803,0.319281788971891,5.778275626,3.73826024233212,0.398,5.35348713768151,0.54,-4.11753333769189,0.259510435388734,57,0.0230688477674882
"8507","STP",2018,"Sub-Saharan Africa","0",0,0,0,"0","0","0","1","1","1","1","1",0,0,0,0,-2,8.28223006329669,71.968,0.318947481580101,5.710741316,3.1596737610295,0.398,5.3377135450756,0.556,-1.50070337537715,0.173974907965412,56,0.0265834439322681
"8508","STP",2017,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","0","0","1",0,0,0,0,7,8.26333266743997,71.092,0.319640987537573,5.643207005,0.644499526437793,0.398,5.32121568743257,0.545,-2.30258509299405,0.0874143063528654,29,0.0248367977111801
"8509","STP",2016,"Sub-Saharan Africa","0",0,0,0,"1","0","0","1","1","1","1","1",0,0,0,0,5,8.24117615049496,70.174,0.321558680917398,5.575672695,3.24706463456355,0.398,5.30391914723626,0.545,-2.30258509299405,0.125550725333891,22,0.024474630702985
"8510","STP",2015,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","1","0","0",0,0,0,0,4,8.22174772834662,69.213,0.324669170557057,5.508138384,3.44871598514599,0.398,5.28572339435239,0.545,-2.30258509299405,0.026532829687321,52,0.0284259397913566
"8511","STP",2014,"Sub-Saharan Africa","0",0,0,0,"1","1","0","0","0","0","1","1",0,0,0,0,9,8.17695386822578,68.208,0.328863497281917,5.440604074,1.52771250030491,0.448,5.26660479661308,0.545,-2.30258509299405,0.175798169286085,56,0.0187867898108902
"8512","STP",2013,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","1","1","1","1",0,0,0,0,0,8.14931284363534,67.16,0.334075723830735,5.373069763,2.76257925841687,0.448,5.24662662476768,0.548,-2.30258509299405,0.114290149004878,18,0.0232606690077354
"8513","STP",2012,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","1","1","1",0,0,0,0,0,8.13914867888407,66.064,0.338390629781788,5.307970104,2.9153597653141,0.448,5.22598589240996,0.548,-2.30258509299405,0.211560674262132,31,0.022008324852866
"8514","STP",2011,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","1","1","0","0",0,0,0,0,5,8.11880299698004,64.952,0.342086037420775,5.243659187,4.02230784940716,0.448,5.20476738668246,0.548,-2.30258509299405,0.0747952278700373,34,0.0300966993934637
"8515","STP",2010,"Sub-Saharan Africa","0",0,0,0,"1","1","0","0","1","0","0","1",0,0,0,0,-1,8.07961802938984,63.823,0.347315330359267,5.180127455,3.42516546779529,0.499,5.18250239298635,0.548,-2.30258509299405,0.134666398499141,27,0.0311815390841204
"8516","STP",2009,"Sub-Saharan Africa","0",0,0,0,"1","0","0","1","0","0","1","1",0,0,0,0,-2,8.08301991917133,62.68,0.353840345360338,5.117365468,0.161858733521495,0.499,5.15907541395475,0.547,-2.30258509299405,0.064934756768024,43,0.0350000949077717
"8517","STP",2008,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","1","1","0","1",0,0,0,0,-1,8.03300949859667,61.52,0.361147280828467,5.055363901,3.21854711323325,0.499,5.1348833125692,0.547,-2.30258509299405,0.131464991990529,60,0.0337947679048435
"8518","STP",2007,"Sub-Saharan Africa","0",0,0,0,"1","1","0","1","0","0","1","1",0,0,0,0,-1,8.02910705461974,60.348,0.368656700858978,4.994113539,2.23595845084084,0.499,5.11032677107659,0.547,-2.30258509299405,0.0112314558796761,61,0.0340160149736397
"8519","STP",2006,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","1","1","1","1",0,0,0,0,-1,7.96831950001272,59.165,0.376057911817069,4.933605281,1.01556143904933,0.499,5.08562216561903,0.547,-2.30258509299405,0.0620605147621415,32,0.0242677035747857
"8520","STP",2005,"Sub-Saharan Africa","0",0,0,0,"1","1","1","1","0","0","0","0",0,0,0,0,-2,7.92371033396924,57.972,0.383184495221995,4.873830136,1.40402040536906,0.499,5.06067547032577,0.547,-2.30258509299405,0.141002199495749,48,0.0127822306814256
"8521","STP",2004,"Sub-Saharan Africa","0",0,0,0,"0","0","0","0","0","0","1","1",0,0,0,0,1,7.90801944463247,56.766,0.389746105866297,4.814779222,1.73213751041883,0.499,5.03540270063746,0.547,-2.30258509299405,0.134933792044544,1,0.0113494895045175
"8522","STP",2003,"Sub-Saharan Africa","0",0,0,0,"0","0","1","1","1","0","1","1",0,0,0,0,-6,7.86403565907245,55.555,0.395335483272238,4.756443764,0.420747823480448,0.499,5.00957806876378,0.563,-2.30258509299405,0.0165930725685348,25,0.00427283681859869
